School Number,School Name,LA Code,Local Authority,Sector,Governance - see notes,WM Code,Welsh Medium Type - see notes,School Type,Religious Character,Address 1,Address 2,Address 3,Address 4,Postcode,Phone Number,Pupils - see notes
6723315.0,St. Robert's Rc Primary,672.0,Bridgend,Primary,Voluntary aided,EM,English medium,Infants & Juniors,Roman Catholic,Danylan,Aberkenfig,Bridgend,,CF32 9AB,01656 815515,196.0
6723322.0,St Mary's R C Primary School,672.0,Bridgend,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Roman Catholic,Llangewydd Road,Bridgend,,,CF31 4JW,01656 815560,259.0
6723323.0,Archdeacon John Lewis C In W,672.0,Bridgend,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,C.I.W. Primary School,Brackla Way,Brackla,,CF31 2JS,01656 815520,168.0
6724059.0,Cynffig Comprehensive,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,East Avenue,Kenfig Hill,Bridgend,,CF33 6NP,01656 740294,764.0
6724068.0,Bryntirion Comprehensive.,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Merlin Crescent,Cefn Glas,Bridgend,,CF31 4QR,01656 641100,1193.0
6724071.0,Maesteg Comprehensive School,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Ffordd Dysgu,Maesteg,Bridgend,,CF34 0LQ,01656 815950,1063.0
6724076.0,Pencoed Comprehensive,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Coychurch Road,Pencoed,Bridgend,,CF35 5LZ,01656 867100,901.0
6724078.0,Brynteg School,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Ewenny Road,Bridgend,,,CF31 3ER,01656 641800,1404.0
6724080.0,Porthcawl Comprehensive School,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,52 Park Avenue,Porthcawl,Bridgend,,CF36 3ES,01656 774100,1221.0
6724085.0,Ysgol Gyfun Gymraeg Llangynwyd,672.0,Bridgend,Secondary,Community,WM,Welsh medium,Secondary (ages 11-19),---,Llangynwyd,Maesteg,Bridgend,,CF34 9RW,01656 815700,622.0
6724086.0,Coleg Cymunedol Y Dderwen,672.0,Bridgend,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Heol Yr Ysgol,Tondu,Bridgend,,CF32 9EL,01656 815920,1224.0
6724601.0,Archbishop McGrath Catholic High School,672.0,Bridgend,Secondary,Voluntary aided,EM,English medium,Secondary (ages 11-19),Roman Catholic,Oak Tree Way,Brackla,Bridgend,,CF31 2DN,01656 815500,879.0
6727003.0,Heronsbridge Special School,672.0,Bridgend,Special,Not Applicable,NA,Not applicable,Special (with post-16 provision),---,Ewenny Road,Bridgend,,,CF31 3HT,01656 653974,245.0
6727012.0,Ysgol Bryn Castell,672.0,Bridgend,Special,Not Applicable,NA,Not applicable,Special (with post-16 provision),---,Llangewydd Road,Cefn Glas,Bridgend,,CF32 9NZ,01656 815595,157.0
6731011.0,Cogan Nursery School,673.0,The Vale of Glamorgan,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Cawnpore Street,Cogan,Penarth,,CF64 2JU,02920 701193,64.0
6731013.0,Bute Cottage Nursery School,673.0,The Vale of Glamorgan,Nursery,Not Applicable,NA,Not applicable,Nursery,---,Bute Lane,Off Grove Place,Penarth,,CF64 2ET,02920 702957,89.0
6732109.0,Albert Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Albert Road,Penarth,,,CF64 1BX,02920 707682,443.0
6732111.0,Barry Island Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Clive Road,Barry Island,Barry,Vale of Glamorgan,CF62 5UZ,01446 733807,252.0
6732114.0,Cogan Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,Infants & Juniors,---,Pill Street,Cogan,Nr. Penarth,Vale of Glamorgan,CF64 2JS,02920 708497,206.0
6732115.0,Colcot Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Florence Avenue,Barry,Vale of Glamorgan,,CF62 9XH,01446 735719,328.0
6732117.0,Fairfield Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Dryden Road,Penarth,,,CF64 2RT,02920 709035,329.0
6732118.0,Gladstone Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Gladstone Road,Barry,,,CF62 8NA,01446 735321,454.0
6732120.0,High Street Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,St  Paul's Avenue,Barry,Vale of Glamorgan,,CF62 8HT,01446 734553,245.0
6732122.0,Holton Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Holton Road,Barry,,,CF63 4TF,01446 734844,448.0
6732124.0,Jenner Park Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Hannah Street,Barry,Vale of Glamorgan,,CF63 1DG,01446 735587,238.0
6732126.0,Llancarfan Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,Infants & Juniors,---,Llancarfan,Bonvilston,Barry,,CF62 3AD,01446 781375,69.0
6732127.0,Llanfair Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,The Herberts,St Mary Church,Nr. Cowbridge,Vale of Glamorgan,CF71 7LT,01446 772245,148.0
6732128.0,Llangan Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Llangan,Nr. Bridgend,Vale of Glamorgan,,CF35 5DR,01446 772403,118.0
6732131.0,Palmerston Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Pen-y-Bryn,Cadoxton,Barry,,CF63 2XL,01446 747393,234.0
6732133.0,Rhws County Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Fontygary Road,Rhoose,Barry,,CF62 3DS,01446 710258,436.0
6732136.0,Sully Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Burnham Avenue,Sully,Penarth,,CF64 5SU,02920 530377,401.0
6732138.0,Victoria Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Cornerswell Road,Penarth,,,CF64 2UZ,02920 709225,499.0
6732144.0,St Athan Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Rock Road,St Athan,Barry,,CF62 4PG,01446 751480,235.0
6732146.0,St Illtyd Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Station Road,Llantwit Major,,,CF61 1ST,01446 796335,379.0
6732148.0,Evenlode Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,Infants & Juniors,---,Evenlode Avenue,Penarth,Vale of Glamorgan,,CF64 3PD,02920 702168,414.0
6732149.0,Llandough County Primary,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Dochdwy Road,Llandough,Penarth,,CF64 2QD,02920 702835,240.0
6732151.0,Y Bont Faen Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Borough Close,Cowbridge,Vale of Glamorgan,,CF71 7BN,01446 772374,261.0
6732152.0,Ysgol Pen-y-Garth,673.0,The Vale of Glamorgan,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,1 Heol Tircoch,Penarth,,,CF64 2QN,02920 700262,386.0
6732156.0,Ysgol Gymraeg Sant Baruc,673.0,The Vale of Glamorgan,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,St Paul's Avenue,Barry,,,CF62 8HT,01446 735595,245.0
6732163.0,Oak Field Primary And Nursery School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Amroth Court,Caldy Close,Gibbonsdown,Barry,CF62 9DU,01446 744606,191.0
6732165.0,Ysgol Iolo Morganwg,673.0,The Vale of Glamorgan,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Broadway,Y Bont-Faen,,,CF71 7ER,01446 772358,204.0
6732178.0,Ysgol Gymraeg Sant Curig,673.0,The Vale of Glamorgan,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,College Road,Barry,,,CF62 8HQ,01446 744222,441.0
6732179.0,Ysgol Gymraeg Gwaun Y Nant,673.0,The Vale of Glamorgan,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Amroth Court,Caldy Close,Gibbonsdown,Barry,CF62 9DU,01446 421723,252.0
6732181.0,Cadoxton Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,Infants & Juniors,---,Victoria Park Road,Barry,Vale of Glamorgan,,CF63 2JS,01446 741518,487.0
6732182.0,Romilly Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Romilly Road,Barry,,,CF62 6LF,01446 736934,738.0
6732184.0,Ysgol Gymraeg Dewi Sant ,673.0,The Vale of Glamorgan,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Ham Lane East,Llantwit Major,,,CF61 1TQ,01446 709595,215.0
6732185.0,Dinas Powys Primary School,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Cardiff Road,Dinas Powys,,,CF64 4JU,02920 512151,465.0
6732186.0,Ysgol y Ddraig,673.0,The Vale of Glamorgan,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Ham Lane East,Llantwit Major,,,CF61 1TQ,01446 792368,347.0
6733037.0,St Nicholas C/W Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary controlled,EM,English medium,Infants & Juniors,Church in Wales,St Nicholas,Cardiff,,,CF5 6SG,01446 760239,123.0
6733047.0,Peterston-Super-Ely Primary,673.0,The Vale of Glamorgan,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Heol Llanbedr,Peterston Super Ely,Cardiff,,CF5 6LP,01446 760328,183.0
6733057.0,Gwenfo C/W Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Old Port Road,Wenvoe,Cardiff,,CF5 6AN,02920 593225,248.0
6733320.0,St Brides C W Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Heol yr Ysgol,St Brides Major,Bridgend,Vale of Glamorgan,CF32 0TB,01656 880477,237.0
6733321.0,Wick And Marcross C/W Primary,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Church Street,Wick,Cowbridge,,CF71 7QE,01656 890253,141.0
6733363.0,Pendoylan C/W Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Pendoylan,Nr. Cowbridge,Vale of Glamorgan,,CF71 7UJ,01446 760272,216.0
6733364.0,St Andrew's C/W Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,St Andrew's Road,Dinas Powys,Vale of Glamorgan,,CF64 4HB,02920 513089,235.0
6733365.0,Llansannor C/W Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llansannor,Ystradowen,Cowbridge,,CF71 7SZ,01443 223545,244.0
6733367.0,St David's Church-In-Wales,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Colwinston,Vale of Glamorgan,,,CF71 7NL,01656 656447,165.0
6733368.0,St. Joseph's Rc Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Roman Catholic,Sully Road,Penarth,,,CF64 2TQ,02920 702864,224.0
6733372.0,All Saints Cw Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Plas Cleddau (Off Severn Road),Cwm Talwg,Barry,Vale of Glamorgan,CF62 7FG,01446 745726,245.0
6733373.0,St Helen's Catholic Primary School,673.0,The Vale of Glamorgan,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Roman Catholic,Maes-Y-Cwm Street,,,Barry,CF63 4EH,01446 732834,322.0
6734060.0,Llantwit Major School,673.0,The Vale of Glamorgan,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Ham Lane East,Llantwit Major,Vale of Glamorgan,,CF61 1TQ,01446 793301,972.0
6734065.0,Cowbridge Comprehensive School,673.0,The Vale of Glamorgan,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Aberthin Road,Cowbridge,Vale of Glamorgan,,CF71 7EN,01446 772311,1527.0
6734067.0,St Cyres Comprehensive School,673.0,The Vale of Glamorgan,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,St Cyres Road,Penarth,The Vale of Glamorgan,,CF64 2XP,02920 708708,1156.0
6734068.0,Whitmore High School,673.0,The Vale of Glamorgan,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Port Road West,,Barry,Vale of Glamorgan,CF62 8ZJ,01446 411411,922.0
6734069.0,Pencoedtre High School,673.0,The Vale of Glamorgan,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Merthyr Dyfan Road,,Barry,Vale of Glamorgan,CF62 9YQ,01446 403500,872.0
6734612.0,St Richard Gwyn Catholic High School,673.0,The Vale of Glamorgan,Secondary,Voluntary aided,EM,English medium,Secondary (ages 11-16),Roman Catholic,Argae Lane,Barry,Vale of Glamorgan,,CF63 1BL,01446 729250,795.0
6735400.0,Stanwell School,673.0,The Vale of Glamorgan,Secondary,Foundation,EM,English medium,Secondary (ages 11-19),---,Archer Road,Penarth,The Vale of Glamorgan,,CF64 2XL,02920 707633,2001.0
6735500.0,Ysgol Gymraeg Bro Morgannwg,673.0,The Vale of Glamorgan,Middle,Community,WM,Welsh medium,Middle (ages 3-19),---,Heol Colcot,Barry,,,CF62 8YU,01446 450280,1266.0
6737024.0,Ysgol Y Deri,673.0,The Vale of Glamorgan,Special,Community,NA,Not applicable,Special (with post-16 provision),---,Sully Road,Penarth,,,CF64 2TP,02920 352280,277.0
6742044.0,Penderyn Primary,674.0,Rhondda Cynon Taf,Primary,Community,DS,Dual Stream,"Nursery, Infants & Juniors",---,Pontprenllwyd,Penderyn,Aberdare,,CF44 9JW,01685 811259,218.0
6742045.0,Oaklands Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Maes Y Deri,The Oaklands,Aberaman,Aberdare,CF44 6TF,01685 882577,223.0
6742052.0,Alaw Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Egypt Street,Trealaw,Tonypandy,Rhondda Cynon Taf,CF40 2UU,01443 432350,191.0
6742053.0,Abernant County Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Richmond Terrace,Abernant,Aberdare,,CF44 0SF,01685 871597,98.0
6742060.0,Cilfynydd Primary,674.0,Rhondda Cynon Taf,Primary,Community,EW,English with significant Welsh,"Nursery, Infants & Juniors",---,Ann Street,Cilfynydd,Pontypridd,Rhondda Cynon Taf,CF37 4EN,01443 486827,139.0
6742061.0,Brynnau Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,William Street,"Brynna, Llanharan",Pontyclun,,CF72 9QJ,01443 237828,252.0
6742066.0,Coedpenmaen County Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---, Coedpenmaen Close,Pontypridd,Rhondda Cynon Taf,,CF37 4LE,01443 486828,266.0
6742069.0,Bodringallt Primary School.,674.0,Rhondda Cynon Taf,Primary,Community,EW,English with significant Welsh,"Nursery, Infants & Juniors",---,Bodringallt Terrace,Ystrad,Pentre,,CF41 7QE,01443 434292,106.0
6742070.0,Blaengwawr Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Gwawr Street,Aberaman,Aberdare,Rhondda Cynon Taf,CF44 6YP,01685 871064,216.0
6742072.0,Coedylan Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Tyfica Road,Graigwen,Pontypridd,,CF37 2DB,01443 486829,150.0
6742077.0,Caegarw Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Troed Y Rhiw Road,Caegarw,Mountain Ash,Rhondda Cynon Taf,CF45 4BH,01443 473730,176.0
6742079.0,Cwmlai Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Penygarreg Road,Tonyrefail,Porth,,CF39 8AS,01443 670356,427.0
6742083.0,Dolau Primary,674.0,Rhondda Cynon Taf,Primary,Community,DS,Dual Stream,"Nursery, Infants & Juniors",---,Bridgend Road,Llanharan,Pontyclun,Rhondda Cynon Taf,CF72 9RP,01443 237830,507.0
6742084.0,Capcoch Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,School Street,Abercwmboi,Aberdare,Rhondda Cynon Taf,CF44 6AD,01443 472746,164.0
6742093.0,Caradog Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Clifton Street,Aberdare,,,CF44 7PB,01685 874715,234.0
6742102.0,Ffynnon Taf Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Cardiff Road,Taffs Well,Cardiff,Rhondda Cynon Taf,CF15 7PR,02920 810452,222.0
6742104.0,Hawthorn Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,School Lane,Hawthorn,Pontypridd,,CF37 5AL,01443 841230,241.0
6742112.0,Darran Park Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Brook Street,Ferndale,Rhondda Cynon Taf,,CF43 4LE,01443 730450,358.0
6742118.0,Llanilltud Faerdref Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,St Illtyd's Road,Church Village,Pontypridd,,CF38 1DB,01443 204626,180.0
6742119.0,Gelli Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Ystrad Road,Ystrad,Pentre,,CF41 7PX,01443 435311,217.0
6742124.0,Llantrisant Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Coed-Yr-Esgob,Llantrisant,Pontyclun,,CF72 8EL,01443 237829,128.0
6742127.0,Hafod Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Wayne Street,Trehafod,Pontypridd,,CF37 2NL,01443 682234,131.0
6742130.0,Maes-Y-Coed Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Lanwern Road,Maes-Y-Coed,Pontypridd,,CF37 1EQ,01443 486835,306.0
6742134.0,Cwmdar County Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,The Square,Cwmdare,Aberdare,Rhondda Cynon Taf,CF44 8UA,01685 871198,250.0
6742137.0,Parclewis Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Broadway,Pontypridd,,,CF37 1BE,01443 486836,251.0
6742142.0,Llanharan Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Llwyn Brain Terrace,Llanharan,Pontyclun,,CF72 9PW,01443 237831,151.0
6742143.0,Llwynypia Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,School Terrace,Llwynypia,Tonypandy,,CF40 2HL,01443 432354,234.0
6742144.0,Darrenlas Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Kingcraft Street,Darrenlas,Mountain Ash,,CF45 3LT,01443 473291,234.0
6742151.0,Llanhari Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Aelfryn,Llanharry,Pontyclun,,CF72 9LQ,01443 237832,185.0
6742160.0,Pontyclun Primary,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Palalwyf Avenue,Pontyclun,,,CF72 9EG,01443 237833,498.0
6742161.0,Parc Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Tallis Street,Cwmparc,Treorchy,,CF42 6LY,01443 776601,204.0
6742167.0,Rhigos Primary School,674.0,Rhondda Cynon Taf,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Heol y Graig,Rhigos,Aberdare,,CF44 9YY,01685 811253,74.0
